customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,AGE,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure
345,Tish,Oleksiak,F,74,03-02-1989,31,Senior Sales Associate,Health,High Net Worth,N,Yes,17
346,Timmie,Eisikowitz,M,68,15-03-1981,39,Financial Analyst,Financial Services,Mass Customer,N,No,3
347,Berkly,Grishinov,M,50,06-06-1965,55,Marketing Manager,Financial Services,Mass Customer,N,No,9
348,Gan,Devoy,M,20,01-11-1980,40,Assistant Professor,Retail,Mass Customer,N,Yes,9
349,Vinnie,Usherwood,F,35,15-04-1981,39,Computer Systems Analyst IV,Manufacturing,High Net Worth,N,No,4
350,Carmela,Jesper,F,47,09-12-1977,42,Clinical Specialist,Health,Mass Customer,N,Yes,9
351,Dev,Hafner,M,69,12-05-1999,21,Pharmacist,Health,Mass Customer,N,Yes,2
352,Orrin,Finding,M,12,08-07-1979,41,Sales Representative,Retail,Mass Customer,N,No,4
354,Mavra,Donavan,F,87,26-11-1980,40,Legal Assistant,Property,Mass Customer,N,No,9
355,Stacy,Gullane,F,97,01-06-1979,41,Database Administrator II,Retail,Mass Customer,N,Yes,3
356,Nichole,,F,10,30-03-1975,45,Librarian,Entertainment,High Net Worth,N,No,5
359,Dulcine,Gauson,F,2,28-11-1958,62,Legal Assistant,Manufacturing,Affluent Customer,N,Yes,6
360,Atalanta,Starbucke,F,64,02-04-1956,64,Staff Scientist,Property,Mass Customer,N,Yes,19
361,Stephana,Minero,F,59,27-03-1999,21,Software Engineer IV,Health,Mass Customer,N,Yes,2
362,Jamima,Pirolini,F,47,17-11-1974,46,Software Engineer IV,Financial Services,High Net Worth,N,Yes,18
363,Sabrina,Caddy,F,82,04-03-1988,32,Project Manager,Retail,Mass Customer,N,Yes,7
364,Leontyne,Simpkiss,F,96,30-09-1976,44,Database Administrator III,Financial Services,Affluent Customer,N,No,11
365,Romona,Capitano,F,98,27-06-1976,44,VP Quality Control,Property,High Net Worth,N,No,15
366,Constance,Ucchino,F,7,08-01-1954,66,Librarian,Entertainment,High Net Worth,N,No,19
367,Katrinka,Sturrock,F,93,17-02-1985,35,Programmer II,Manufacturing,Mass Customer,N,Yes,12
369,Alic,Trenear,M,19,24-08-1991,29,Actuary,Financial Services,Mass Customer,N,Yes,9
371,Pernell,Favelle,M,7,06-07-1954,66,Systems Administrator III,Financial Services,Mass Customer,N,No,7
372,Moina,Thumim,F,19,13-08-1987,33,Graphic Designer,Property,Affluent Customer,N,Yes,4
373,Eva,Colenutt,F,95,26-08-2000,20,Structural Analysis Engineer,Health,High Net Worth,N,Yes,1
374,Valdemar,MacCoughen,M,81,22-01-1992,28,Senior Financial Analyst,Financial Services,Mass Customer,N,Yes,8
375,Salvidor,Renzo,M,13,23-08-1976,44,Automation Specialist II,Manufacturing,Mass Customer,N,Yes,7
376,Marena,Brunotti,F,60,24-10-1966,54,Financial Advisor,Financial Services,Mass Customer,N,Yes,19
377,Levy,Bonavia,M,65,19-05-1999,21,Staff Scientist,Argiculture,Mass Customer,N,No,1
378,Raquela,Yuille,F,98,04-05-1974,46,Senior Developer,Retail,Mass Customer,N,No,17
380,Teriann,Birdsey,F,66,15-05-1956,64,Structural Engineer,Property,Mass Customer,N,No,17
382,Issiah,Fardell,M,68,14-08-1985,35,Research Nurse,Health,Mass Customer,N,Yes,7
385,Kendall,Humes,M,69,07-12-1966,54,Project Manager,Health,High Net Worth,N,No,9
386,Ethelyn,Pincott,F,63,27-10-1990,30,Senior Quality Engineer,Argiculture,Mass Customer,N,No,5
387,Spike,Thieme,M,34,19-02-1977,43,Administrative Officer,Financial Services,Mass Customer,N,No,22
389,Dorene,Scrivner,F,97,27-04-1975,45,Help Desk Operator,Entertainment,Affluent Customer,N,Yes,17
390,Royall,Slimings,M,83,25-11-1997,23,Programmer Analyst II,Health,Affluent Customer,N,No,3
392,Brandyn,Morrid,M,38,14-06-1978,42,Safety Technician I,Property,Mass Customer,N,No,13
393,Cesaro,Isbell,M,35,08-02-1955,65,Associate Professor,Manufacturing,Mass Customer,N,Yes,9
394,Roanne,Cowthard,F,70,06-06-1977,43,Legal Assistant,Health,High Net Worth,N,Yes,16
395,Penn,Burkinshaw,M,28,27-11-1976,44,Data Coordiator,Retail,High Net Worth,N,Yes,9
396,Peria,Iscowitz,F,98,25-01-1967,53,Systems Administrator III,Telecommunications,High Net Worth,N,Yes,16
397,Nerissa,Foote,F,86,02-09-1981,39,Paralegal,Financial Services,Affluent Customer,N,Yes,5
399,Nickie,Neissen,M,26,18-07-1976,44,Engineer III,Manufacturing,Affluent Customer,N,Yes,16
400,Sibeal,Fellow,F,86,19-05-1962,58,Financial Analyst,Financial Services,Mass Customer,N,No,5
401,Halette,Helling,F,56,11-12-1986,33,Assistant Professor,Retail,Mass Customer,N,No,15
402,Berne,Donegan,M,9,03-06-1977,43,Desktop Support Technician,Retail,Affluent Customer,N,No,22
404,Sinclair,Sustins,M,92,17-12-1995,24,Geologist I,Financial Services,Affluent Customer,N,Yes,4
406,Rhona,Spilsburie,F,58,16-06-1987,33,Financial Analyst,Financial Services,High Net Worth,N,No,12
408,Kurtis,Baistow,M,79,31-08-1991,29,Senior Financial Analyst,Financial Services,Affluent Customer,N,No,11
409,Tatiania,O'Kane,F,84,23-01-1978,42,Executive Secretary,Health,Mass Customer,N,Yes,13
411,Cathyleen,Bern,F,84,31-03-1977,43,Director of Sales,Financial Services,High Net Worth,N,No,12
414,Thorin,Grimoldby,M,12,16-07-1976,44,Social Worker,Health,High Net Worth,N,No,10
415,Conchita,Jeans,F,20,31-05-1955,65,Senior Financial Analyst,Financial Services,Affluent Customer,N,Yes,18
417,Fernandina,Brambley,F,37,17-02-1971,49,Biostatistician IV,Argiculture,Mass Customer,N,No,15
419,Chrissie,Bernardini,F,34,26-01-1981,39,VP Marketing,Manufacturing,Affluent Customer,N,No,17
420,Clem,Leek,M,93,05-07-1958,62,Help Desk Operator,Entertainment,High Net Worth,N,No,7
421,Tish,Netti,F,26,19-03-1999,21,Sales Representative,Retail,Mass Customer,N,Yes,2
424,Dennie,Eunson,M,77,25-01-1978,42,Research Nurse,Health,High Net Worth,N,No,9
425,Michaeline,Bordman,F,60,19-11-1953,67,Sales Representative,Retail,Mass Customer,N,Yes,20
426,Emlyn,Anstice,F,10,02-06-1972,48,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,No,8
427,Giusto,Torbett,M,77,19-12-1996,23,Assistant Media Planner,Entertainment,Mass Customer,N,Yes,2
428,Freida,Everil,F,0,03-05-1977,43,Structural Engineer,Health,High Net Worth,N,Yes,14
429,Berny,Bold,F,7,30-07-1978,42,Community Outreach Specialist,IT,High Net Worth,N,Yes,21
430,Janice,Himsworth,F,46,26-04-1973,47,Paralegal,Financial Services,High Net Worth,N,Yes,11
431,Gale,Done,M,8,26-03-1956,64,Research Nurse,Health,Affluent Customer,N,Yes,18
432,Amby,Pentin,M,83,12-02-1990,30,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,Yes,10
433,Reinhard,Jubert,M,94,12-03-1964,56,Statistician II,Property,Affluent Customer,N,No,15
435,Jerome,Muggeridge,M,5,23-12-1999,20,GIS Technical Architect,Telecommunications,Mass Customer,N,No,1
436,Erwin,Pendre,M,75,24-12-1957,62,Internal Auditor,IT,Mass Customer,N,No,18
437,Sayres,Duthie,M,24,14-08-1976,44,Systems Administrator III,Manufacturing,Affluent Customer,N,Yes,17
438,Ebenezer,Bottelstone,M,25,17-08-1989,31,Internal Auditor,Property,High Net Worth,N,Yes,13
440,Sheena,O'Duggan,F,46,16-12-1977,42,Business Systems Development Analyst,Telecommunications,Mass Customer,N,No,10
441,Felicle,Beneze,F,74,08-03-1974,46,Analyst Programmer,IT,Mass Customer,N,No,11
444,Britteny,Falconer-Taylor,F,32,24-02-1967,53,Staff Scientist,Manufacturing,Mass Customer,N,Yes,8
445,Timothy,Wenham,M,91,13-11-1984,36,Executive Secretary,Financial Services,Mass Customer,N,No,5
446,Marilee,Oosthout de Vree,F,73,02-07-1978,42,Tax Accountant,IT,Affluent Customer,N,Yes,4
447,Brittany,Peasey,F,98,06-11-2001,19,Help Desk Technician,Argiculture,Mass Customer,N,Yes,1
448,Robin,Crack,F,34,26-04-1995,25,Software Engineer III,IT,High Net Worth,N,No,3
449,Shana,Fortesquieu,F,74,24-09-1974,46,VP Product Management,Manufacturing,High Net Worth,N,Yes,6
450,Myrlene,Rothwell,F,5,02-04-1975,45,Structural Analysis Engineer,Entertainment,Mass Customer,N,Yes,18
452,Natalee,Bamford,F,22,11-08-1959,61,Account Coordinator,Property,Mass Customer,N,Yes,5
455,Mile,Dionisii,M,97,02-11-1991,29,Civil Engineer,Manufacturing,Mass Customer,N,Yes,5
456,Randolph,Redihalgh,M,47,30-11-1975,45,Automation Specialist I,Manufacturing,Affluent Customer,N,Yes,17
457,Querida,Danilchev,F,70,14-12-1980,39,Recruiting Manager,Financial Services,High Net Worth,N,Yes,17
458,Osborn,Pentony,M,57,21-04-1969,51,Account Representative IV,Manufacturing,Affluent Customer,N,Yes,18
459,Bel,Cheeke,F,88,04-08-1986,34,Civil Engineer,Manufacturing,Mass Customer,N,Yes,13
460,Illa,,F,0,23-01-1986,34,Electrical Engineer,Manufacturing,Affluent Customer,N,Yes,16
461,Jsandye,Melendez,F,19,09-10-1979,41,Social Worker,Health,Mass Customer,N,Yes,14
463,Allis,Blanche,F,9,30-03-1962,58,Senior Cost Accountant,Financial Services,Mass Customer,N,Yes,20
465,Alina,Wilsey,F,54,27-03-1976,44,Developer III,Financial Services,Affluent Customer,N,Yes,14
467,Welbie,Rockliffe,M,51,02-01-1954,66,Human Resources Assistant I,Property,Affluent Customer,N,No,15
468,Valeria,Ladyman,F,11,19-01-1974,46,Software Test Engineer I,Property,High Net Worth,N,Yes,8
469,Levi,Cartmell,M,91,03-05-1996,24,Actuary,Financial Services,High Net Worth,N,Yes,3
470,Darbee,Klimowicz,M,22,19-12-2001,18,Internal Auditor,Retail,Mass Customer,N,No,1
471,Libby,Wardesworth,F,82,01-01-1956,64,GIS Technical Architect,Financial Services,Affluent Customer,N,No,14
472,Kippy,Jessel,F,38,16-11-1990,30,Internal Auditor,Financial Services,Mass Customer,N,Yes,8
473,Benji,O'Shirine,M,2,13-03-1977,43,Junior Executive,Health,Mass Customer,N,Yes,20
474,Consolata,Clacson,F,86,15-01-1983,37,Geologist IV,Entertainment,Affluent Customer,N,No,18
475,Vernor,,M,0,14-11-1996,24,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,No,1
477,Cheri,Hazeman,F,32,26-11-1960,60,Media Manager II,Financial Services,High Net Worth,N,Yes,13
481,Marcella,Manzell,F,68,12-04-1990,30,Programmer IV,Argiculture,Mass Customer,N,No,8
483,Bertrand,Penkethman,M,35,02-05-1973,47,Sales Representative,Retail,Affluent Customer,N,No,9
484,Mason,Kohrsen,M,64,24-04-1974,46,Programmer IV,Manufacturing,Mass Customer,N,No,22
485,Ulrika,Steagall,F,23,08-11-1974,46,Statistician III,Manufacturing,High Net Worth,N,No,20
486,Prudi,Edon,F,0,30-12-1955,64,Technical Writer,Manufacturing,Affluent Customer,N,Yes,15
487,Elayne,Braiden,F,70,19-09-1979,41,Food Chemist,Health,Mass Customer,N,No,10
488,Domini,Ghelerdini,F,24,11-07-1980,40,Help Desk Operator,Property,Mass Customer,N,Yes,10
489,Tresa,Reeks,F,18,31-05-1971,49,Senior Editor,Retail,Mass Customer,N,Yes,4
490,Lida,Boynton,F,44,15-06-1992,28,Environmental Tech,Argiculture,Mass Customer,N,No,6
491,Andrea,Funcheon,M,45,20-02-1976,44,Speech Pathologist,Property,Affluent Customer,N,Yes,19
492,Pail,Ashplant,M,54,28-04-1976,44,Environmental Tech,Financial Services,Mass Customer,N,No,21
493,Tommie,Banbridge,F,83,13-09-1960,60,Electrical Engineer,Manufacturing,Mass Customer,N,Yes,5
494,Gaby,,M,33,02-06-1975,45,Design Engineer,Manufacturing,Mass Customer,N,No,9
495,Lucius,Prescott,M,91,21-02-1959,61,VP Accounting,Financial Services,Mass Customer,N,Yes,6
496,Korry,Cosgrove,F,25,28-01-1976,44,Engineer II,Financial Services,Affluent Customer,N,Yes,11
498,EmMe,Sketcher,F,58,30-04-1978,42,VP Sales,Manufacturing,High Net Worth,N,Yes,10
499,Dalli,Baggally,M,39,15-03-1961,59,Budget/Accounting Analyst III,Financial Services,Affluent Customer,N,No,19
500,Lazar,Crathern,M,19,11-04-1992,28,Recruiting Manager,Retail,Affluent Customer,N,Yes,10
502,Rica,Raveau,F,39,24-12-1970,49,Teacher,Manufacturing,Mass Customer,N,No,18
503,Burr,Gerb,M,87,19-07-1989,31,Dental Hygienist,Health,Affluent Customer,N,Yes,10
504,Vinny,Hegley,M,93,25-04-1995,25,Environmental Tech,Manufacturing,High Net Worth,N,Yes,7
506,Brett,Scrancher,F,43,14-02-1985,35,Health Coach II,Retail,Mass Customer,N,No,21
508,Abagail,Tordiffe,F,94,18-01-1971,49,Project Manager,Property,Mass Customer,N,Yes,11
509,Tobe,Vamplew,M,64,06-08-1979,41,Developer II,Financial Services,Affluent Customer,N,Yes,21
511,Theo,Tolmie,F,92,02-12-1982,38,Dental Hygienist,Health,High Net Worth,N,No,10
512,Sigfried,Semken,M,76,15-04-1955,65,VP Accounting,Financial Services,Mass Customer,N,No,6
514,Trent,,M,9,20-06-1996,24,Associate Professor,Financial Services,Mass Customer,N,Yes,4
515,Winna,Verny,F,55,04-09-1989,31,Help Desk Operator,IT,High Net Worth,N,No,8
516,Craggy,Loadsman,M,23,07-01-1958,62,Environmental Tech,Financial Services,Mass Customer,N,No,20
517,Iona,Fidgeon,F,73,20-08-1985,35,Chief Design Engineer,Property,Mass Customer,N,Yes,3
518,Bernhard,Senett,M,60,28-04-1991,29,Database Administrator IV,Retail,Mass Customer,N,Yes,10
520,Jazmin,Neumann,F,66,09-08-1964,56,VP Quality Control,Financial Services,Affluent Customer,N,Yes,15
521,Peri,Hovie,F,29,19-12-1978,41,Help Desk Operator,Health,High Net Worth,N,No,16
523,Elberta,Tixall,F,44,24-11-1974,46,Senior Financial Analyst,Financial Services,Affluent Customer,N,Yes,16
524,Florence,Held,F,16,09-09-1962,58,Nurse,Retail,Mass Customer,N,No,11
525,Lennard,Donizeau,M,64,12-02-1980,40,Chemical Engineer,Manufacturing,Mass Customer,N,Yes,9
527,Lorilyn,Topaz,F,81,19-10-1990,30,VP Quality Control,Financial Services,Mass Customer,N,Yes,9
528,Gayel,Downs,F,10,06-06-1979,41,Registered Nurse,Health,Mass Customer,N,No,4
529,Sandor,Tumber,M,18,21-07-1989,31,Operator,Retail,Affluent Customer,N,Yes,10
530,Townie,Perez,M,2,24-09-1974,46,Recruiter,Manufacturing,Mass Customer,N,No,15
531,Modesty,Fletcher,F,94,26-08-1993,27,Senior Cost Accountant,Financial Services,High Net Worth,N,No,1
532,Row,Mawditt,F,25,14-01-1961,59,Community Outreach Specialist,Financial Services,Affluent Customer,N,No,19
533,Conny,Shearmer,M,40,14-12-1981,38,Database Administrator III,Retail,Mass Customer,N,No,11
536,Jannelle,Leist,F,64,07-04-1959,61,Recruiting Manager,Manufacturing,Affluent Customer,N,No,16
537,Raine,Sneezum,F,16,26-03-1989,31,Structural Engineer,Entertainment,High Net Worth,N,No,7
538,Millicent,Wiffler,F,33,21-10-1956,64,Chemical Engineer,Manufacturing,Mass Customer,N,Yes,5
540,Tresa,Dy,F,80,28-04-2001,19,Chemical Engineer,Manufacturing,Mass Customer,N,No,1
542,Berri,McManamen,F,78,14-01-1967,53,Accountant III,Manufacturing,Mass Customer,N,No,18
543,Mikey,Rizzetti,M,9,03-08-1973,47,Account Coordinator,Retail,Affluent Customer,N,Yes,17
544,Giacomo,Johanning,M,51,12-10-1990,30,Structural Engineer,Manufacturing,High Net Worth,N,Yes,5
545,Alecia,Crosse,F,43,04-06-1978,42,Project Manager,Health,Mass Customer,N,Yes,18
546,Jorie,Pigott,F,80,24-02-1981,39,Information Systems Manager,Health,Mass Customer,N,Yes,12
547,Andee,Robjant,F,22,14-05-1996,24,Sales Associate,Health,Mass Customer,N,No,5
549,Abrahan,Luckman,M,84,15-06-1985,35,Human Resources Manager,Retail,Mass Customer,N,Yes,2
551,Florence,Muldoon,F,8,10-08-1987,33,Structural Engineer,Financial Services,High Net Worth,N,No,9
552,Hilly,Kleinmann,M,66,09-09-1978,42,Geological Engineer,Manufacturing,High Net Worth,N,Yes,20
553,Charlean,Fantone,F,62,12-05-1979,41,Senior Sales Associate,Argiculture,Affluent Customer,N,Yes,7
554,Esmaria,Dobbison,F,33,06-05-1955,65,Graphic Designer,Health,Mass Customer,N,Yes,7
555,Jarib,Senior,M,99,08-11-1970,50,Junior Executive,Property,Mass Customer,N,No,4
559,Erma,Vyel,F,39,05-03-1988,32,Payment Adjustment Coordinator,Retail,High Net Worth,N,Yes,16
560,Dorree,Sanja,F,1,11-10-1953,67,Social Worker,Health,Affluent Customer,N,No,8
563,Rube,Itzhayek,M,25,20-09-1974,46,Accounting Assistant II,IT,Mass Customer,N,Yes,19
564,Nettie,Iddy,F,7,07-11-1983,37,Operator,Retail,High Net Worth,N,No,7
565,Saleem,Meller,M,30,02-10-1959,61,Civil Engineer,Manufacturing,Mass Customer,N,Yes,16
566,Datha,McPheat,F,66,09-12-1978,41,Systems Administrator I,Financial Services,High Net Worth,N,Yes,9
568,Quinn,Fulks,M,32,15-12-1957,62,VP Sales,Manufacturing,Mass Customer,N,No,13
569,Jaime,Warkup,M,30,31-01-1976,44,Analog Circuit Design manager,IT,Mass Customer,N,No,10
570,Xever,Baldetti,M,14,24-06-1978,42,VP Product Management,Financial Services,Mass Customer,N,Yes,15
571,Ramonda,McKellar,F,30,15-02-1958,62,Assistant Media Planner,Entertainment,Mass Customer,N,No,6
572,Clementius,Everington,M,0,01-05-1967,53,Clinical Specialist,Health,High Net Worth,N,Yes,5
574,Gerard,Steketee,M,95,09-04-1990,30,Senior Cost Accountant,Financial Services,Mass Customer,N,No,20
575,Etan,Poyle,M,64,10-06-1956,64,VP Accounting,Financial Services,High Net Worth,N,Yes,11
576,Bart,Eakle,M,98,19-05-1977,43,Recruiter,Retail,Mass Customer,N,Yes,7
579,Cathlene,Bellas,F,89,11-06-1974,46,Software Engineer II,Health,Mass Customer,N,No,12
580,Johnathan,Audiss,M,83,03-12-1975,45,Compensation Analyst,Financial Services,Mass Customer,N,Yes,14
581,Brenna,Dacks,F,32,22-05-1969,51,Computer Systems Analyst IV,Financial Services,Mass Customer,N,Yes,16
583,Tirrell,Haysham,M,97,14-04-1986,34,Registered Nurse,Health,Mass Customer,N,No,4
584,Fiona,Clines,F,10,15-09-1995,25,Tax Accountant,Manufacturing,Affluent Customer,N,Yes,19
585,Tiphany,Bonnier,F,66,20-04-1978,42,Pharmacist,Health,Mass Customer,N,Yes,10
586,Jayme,Baunton,F,63,15-03-1999,21,Chief Design Engineer,Manufacturing,Mass Customer,N,No,4
587,Adolphus,Seers,M,43,27-05-1966,54,Registered Nurse,Health,Mass Customer,N,Yes,19
588,Gunther,Jackman,M,15,05-10-1963,57,Assistant Media Planner,Entertainment,Mass Customer,N,No,11
589,Duff,Anan,M,76,07-12-1995,24,Compensation Analyst,Financial Services,Mass Customer,N,Yes,1
590,Ddene,Burleton,F,85,09-09-1988,32,Assistant Professor,Health,Mass Customer,N,Yes,11
591,Sydney,Endacott,M,16,02-10-1974,46,Business Systems Development Analyst,Entertainment,Affluent Customer,N,No,16
592,Edik,Connichie,M,73,24-09-1992,28,VP Sales,Manufacturing,Mass Customer,N,No,2
595,Nikola,Jeanon,M,72,12-05-1973,47,VP Marketing,Financial Services,Mass Customer,N,No,22
596,Sue,Chapelhow,F,9,20-10-1968,52,Recruiter,Property,Affluent Customer,N,No,13
597,Cassandra,Aucoate,F,6,10-12-1954,66,Recruiter,Manufacturing,Mass Customer,N,No,6
598,Zebulen,Swadon,M,25,27-06-1967,53,Financial Advisor,Financial Services,High Net Worth,N,No,12
600,Duke,Allnatt,M,65,10-05-1974,46,Nurse,Argiculture,Mass Customer,N,Yes,8
601,Ken,Renfree,M,56,04-12-1992,27,Senior Quality Engineer,Retail,High Net Worth,N,Yes,4
603,Alidia,Durrett,F,28,18-04-1987,33,Marketing Assistant,Financial Services,Affluent Customer,N,No,11
604,Mella,Petrovsky,F,72,10-02-1998,22,Help Desk Operator,IT,Affluent Customer,N,No,3
605,Bart,Creenan,M,13,26-03-1972,48,Electrical Engineer,Manufacturing,Mass Customer,N,Yes,5
606,Filia,Rosson,F,62,16-07-1989,31,Chemical Engineer,Manufacturing,Mass Customer,N,Yes,2
607,Adelaida,Redmond,F,55,10-08-1976,44,Dental Hygienist,Health,Mass Customer,N,No,15
608,Alisun,Heinecke,F,55,08-01-1980,40,Accounting Assistant I,Retail,High Net Worth,N,Yes,12
609,Margalit,Dorwood,F,32,06-11-2000,20,Computer Systems Analyst II,Health,Mass Customer,N,No,1
610,Hyatt,Craine,M,45,16-03-1958,62,Help Desk Technician,Financial Services,Mass Customer,N,Yes,15
611,Otto,Huriche,M,58,20-12-1986,33,Help Desk Technician,Manufacturing,Mass Customer,N,Yes,16
612,Grange,Skillington,M,50,12-01-1962,58,GIS Technical Architect,Health,Mass Customer,N,No,14
613,Carolann,O'Hallagan,F,4,14-11-1989,31,Analyst Programmer,Property,High Net Worth,N,No,17
615,Rebeca,Martonfi,F,93,11-05-1956,64,Human Resources Assistant I,Property,Mass Customer,N,No,19
617,Idell,Cole,F,81,01-08-1960,60,Director of Sales,Property,Mass Customer,N,No,15
618,Lucho,Mitie,M,17,05-04-1962,58,Electrical Engineer,Manufacturing,Affluent Customer,N,Yes,18
619,Finn,Dahlman,M,39,14-08-1977,43,Speech Pathologist,Property,Mass Customer,N,No,20
620,Willy,Langley,F,54,26-03-1973,47,Financial Analyst,Financial Services,Mass Customer,N,Yes,5
623,Hazel,Brokenshire,M,52,23-04-1988,32,Health Coach II,Property,High Net Worth,N,No,4
624,Winny,Girtin,M,44,13-01-1976,44,Research Assistant II,Manufacturing,Mass Customer,N,Yes,13
625,Abra,Probets,F,33,27-11-1974,46,Assistant Media Planner,Entertainment,High Net Worth,N,Yes,7
626,Albrecht,Forty,M,12,24-11-1992,28,Geological Engineer,Manufacturing,Mass Customer,N,No,2
628,Mallissa,Gillespie,F,14,24-10-1981,39,Actuary,Financial Services,Mass Customer,N,No,13
629,Basil,Brellin,M,29,06-12-1960,60,Chemical Engineer,Manufacturing,High Net Worth,N,No,6
630,D'arcy,Rowden,M,90,11-08-1986,34,Statistician III,Property,Affluent Customer,N,Yes,17
631,Ortensia,Dronsfield,F,33,14-09-1966,54,Computer Systems Analyst I,Health,Affluent Customer,N,No,17
632,Angeli,O'Hegertie,M,67,26-04-1998,22,General Manager,Health,Mass Customer,N,No,1
634,Melonie,Zisneros,F,35,30-01-1978,42,Speech Pathologist,Manufacturing,Mass Customer,N,No,15
637,Mercy,Wilsone,F,60,23-09-1976,44,Health Coach I,Health,High Net Worth,N,No,13
639,Mayor,Ismay,M,51,03-06-1974,46,Nuclear Power Engineer,Manufacturing,Mass Customer,N,No,16
640,Galvin,O'Keenan,M,12,12-07-1975,45,Librarian,Entertainment,High Net Worth,N,Yes,10
641,Foster,Haysar,M,86,21-11-1974,46,Accounting Assistant I,Manufacturing,Affluent Customer,N,No,3
642,Les,Mines,M,9,19-12-1972,47,Automation Specialist IV,Property,Mass Customer,N,No,12
643,Carolee,Butters,F,48,29-12-1982,37,Assistant Media Planner,Entertainment,Mass Customer,N,Yes,10
644,Tomlin,Hastwall,M,59,22-12-1999,20,Administrative Officer,Health,Affluent Customer,N,No,2
